FIPS,County,State,Sector,Submarket,Submarket Description,Market,Market Description,VISN,VISN Description,SAS Format,BY16 Sector,Change Indicator,
20119,Meade,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20119' = '15-f-4-A',15-f-4-A,No Change,
20123,Mitchell,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20123' = '15-f-4-A',15-f-4-A,No Change,
20129,Morton,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20129' = '15-f-4-A',15-f-4-A,No Change,
20135,Ness,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20135' = '15-f-4-A',15-f-4-A,No Change,
20143,Ottawa,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20143' = '15-f-4-A',15-f-4-A,No Change,
20145,Pawnee,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20145' = '15-f-4-A',15-f-4-A,No Change,
20151,Pratt,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20151' = '15-f-4-A',15-f-4-A,No Change,
20153,Rawlins,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20153' = '15-f-4-A',15-f-4-A,No Change,
20155,Reno,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20155' = '15-f-4-A',15-f-4-A,No Change,
20157,Republic,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20157' = '15-f-4-A',15-f-4-A,No Change,
20159,Rice,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20159' = '15-f-4-A',15-f-4-A,No Change,
20163,Rooks,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20163' = '15-f-4-A',15-f-4-A,No Change,
20165,Rush,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20165' = '15-f-4-A',15-f-4-A,No Change,
20167,Russell,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20167' = '15-f-4-A',15-f-4-A,No Change,
20169,Saline,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20169' = '15-f-4-A',15-f-4-A,No Change,
20171,Scott,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20171' = '15-f-4-A',15-f-4-A,No Change,
20175,Seward,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20175' = '15-f-4-A',15-f-4-A,No Change,
20179,Sheridan,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20179' = '15-f-4-A',15-f-4-A,No Change,
20185,Stafford,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20185' = '15-f-4-A',15-f-4-A,No Change,
20189,Stevens,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20189' = '15-f-4-A',15-f-4-A,No Change,
20191,Sumner,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20191' = '15-f-4-A',15-f-4-A,No Change,
20193,Thomas,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20193' = '15-f-4-A',15-f-4-A,No Change,
20195,Trego,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20195' = '15-f-4-A',15-f-4-A,No Change,
20203,Wichita,KANSAS,15-f-4-A,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20203' = '15-f-4-A',15-f-4-A,No Change,
20173,Sedgwick,KANSAS,15-f-4-B,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20173' = '15-f-4-B',15-f-4-B,No Change,
20015,Butler,KANSAS,15-f-4-C,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20015' = '15-f-4-C',15-f-4-C,No Change,
20019,Chautauqua,KANSAS,15-f-4-C,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20019' = '15-f-4-C',15-f-4-C,No Change,
20035,Cowley,KANSAS,15-f-4-C,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20035' = '15-f-4-C',15-f-4-C,No Change,
20037,Crawford,KANSAS,15-f-4-C,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20037' = '15-f-4-C',15-f-4-C,No Change,
20049,Elk,KANSAS,15-f-4-C,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20049' = '15-f-4-C',15-f-4-C,No Change,
20073,Greenwood,KANSAS,15-f-4-C,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20073' = '15-f-4-C',15-f-4-C,No Change,
20079,Harvey,KANSAS,15-f-4-C,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20079' = '15-f-4-C',15-f-4-C,No Change,
20099,Labette,KANSAS,15-f-4-C,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20099' = '15-f-4-C',15-f-4-C,No Change,
20115,Marion,KANSAS,15-f-4-C,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20115' = '15-f-4-C',15-f-4-C,No Change,
20125,Montgomery,KANSAS,15-f-4-C,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20125' = '15-f-4-C',15-f-4-C,No Change,
20205,Wilson,KANSAS,15-f-4-C,15-f-4,V15_West_Wichita,15-f,V15_West,15,VA Heartland Network,'20205' = '15-f-4-C',15-f-4-C,No Change,
29029,Camden,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29029' = '15-f-5-A',15-f-5-A,No Change,
29055,Crawford,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29055' = '15-f-5-A',15-f-5-A,No Change,
29059,Dallas,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29059' = '15-f-5-A',15-f-5-A,No Change,
29065,Dent,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29065' = '15-f-5-A',15-f-5-A,No Change,
29073,Gasconade,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29073' = '15-f-5-A',15-f-5-A,No Change,
29085,Hickory,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29085' = '15-f-5-A',15-f-5-A,No Change,
29105,Laclede,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29105' = '15-f-5-A',15-f-5-A,No Change,
29125,Maries,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29125' = '15-f-5-A',15-f-5-A,No Change,
29131,Miller,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29131' = '15-f-5-A',15-f-5-A,No Change,
29151,Osage,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29151' = '15-f-5-A',15-f-5-A,No Change,
29161,Phelps,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29161' = '15-f-5-A',15-f-5-A,No Change,
29169,Pulaski,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29169' = '15-f-5-A',15-f-5-A,No Change,
29215,Texas,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29215' = '15-f-5-A',15-f-5-A,No Change,
29225,Webster,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29225' = '15-f-5-A',15-f-5-A,No Change,
29229,Wright,MISSOURI,15-f-5-A,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29229' = '15-f-5-A',15-f-5-A,No Change,
29015,Benton,MISSOURI,15-f-5-B,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29015' = '15-f-5-B',15-f-5-B,No Change,
29019,Boone,MISSOURI,15-f-5-B,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29019' = '15-f-5-B',15-f-5-B,No Change,
29027,Callaway,MISSOURI,15-f-5-B,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29027' = '15-f-5-B',15-f-5-B,No Change,
29051,Cole,MISSOURI,15-f-5-B,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29051' = '15-f-5-B',15-f-5-B,No Change,
29053,Cooper,MISSOURI,15-f-5-B,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29053' = '15-f-5-B',15-f-5-B,No Change,
29089,Howard,MISSOURI,15-f-5-B,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29089' = '15-f-5-B',15-f-5-B,No Change,
29135,Moniteau,MISSOURI,15-f-5-B,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29135' = '15-f-5-B',15-f-5-B,No Change,
29139,Montgomery,MISSOURI,15-f-5-B,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29139' = '15-f-5-B',15-f-5-B,No Change,
29141,Morgan,MISSOURI,15-f-5-B,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29141' = '15-f-5-B',15-f-5-B,No Change,
29159,Pettis,MISSOURI,15-f-5-B,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29159' = '15-f-5-B',15-f-5-B,No Change,
29195,Saline,MISSOURI,15-f-5-B,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29195' = '15-f-5-B',15-f-5-B,No Change,
17149,Pike,ILLINOIS,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'17149' = '15-f-5-C',15-f-5-C,No Change,
29001,Adair,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29001' = '15-f-5-C',15-f-5-C,No Change,
29007,Audrain,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29007' = '15-f-5-C',15-f-5-C,No Change,
29041,Chariton,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29041' = '15-f-5-C',15-f-5-C,No Change,
29103,Knox,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29103' = '15-f-5-C',15-f-5-C,No Change,
29111,Lewis,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29111' = '15-f-5-C',15-f-5-C,No Change,
29115,Linn,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29115' = '15-f-5-C',15-f-5-C,No Change,
29121,Macon,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29121' = '15-f-5-C',15-f-5-C,No Change,
29127,Marion,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29127' = '15-f-5-C',15-f-5-C,No Change,
29137,Monroe,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29137' = '15-f-5-C',15-f-5-C,No Change,
29163,Pike,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29163' = '15-f-5-C',15-f-5-C,No Change,
29171,Putnam,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29171' = '15-f-5-C',15-f-5-C,No Change,
29173,Ralls,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29173' = '15-f-5-C',15-f-5-C,No Change,
29175,Randolph,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29175' = '15-f-5-C',15-f-5-C,No Change,
29197,Schuyler,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29197' = '15-f-5-C',15-f-5-C,No Change,
29199,Scotland,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29199' = '15-f-5-C',15-f-5-C,No Change,
29205,Shelby,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29205' = '15-f-5-C',15-f-5-C,No Change,
29211,Sullivan,MISSOURI,15-f-5-C,15-f-5,V15_West_Columbia,15-f,V15_West,15,VA Heartland Network,'29211' = '15-f-5-C',15-f-5-C,No Change,
20091,Johnson,KANSAS,15-f-6-A,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'20091' = '15-f-6-A',15-f-6-A,No Change,
29095,Jackson,MISSOURI,15-f-6-B,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29095' = '15-f-6-B',15-f-6-B,No Change,
20107,Linn,KANSAS,15-f-6-C,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'20107' = '15-f-6-C',15-f-6-C,No Change,
20121,Miami,KANSAS,15-f-6-C,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'20121' = '15-f-6-C',15-f-6-C,No Change,
29011,Barton,MISSOURI,15-f-6-C,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29011' = '15-f-6-C',15-f-6-C,No Change,
29013,Bates,MISSOURI,15-f-6-C,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29013' = '15-f-6-C',15-f-6-C,No Change,
29037,Cass,MISSOURI,15-f-6-C,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29037' = '15-f-6-C',15-f-6-C,No Change,
29039,Cedar,MISSOURI,15-f-6-C,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29039' = '15-f-6-C',15-f-6-C,No Change,
29083,Henry,MISSOURI,15-f-6-C,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29083' = '15-f-6-C',15-f-6-C,No Change,
29101,Johnson,MISSOURI,15-f-6-C,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29101' = '15-f-6-C',15-f-6-C,No Change,
29167,Polk,MISSOURI,15-f-6-C,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29167' = '15-f-6-C',15-f-6-C,No Change,
29185,Saint Clair,MISSOURI,15-f-6-C,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29185' = '15-f-6-C',15-f-6-C,No Change,
29217,Vernon,MISSOURI,15-f-6-C,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29217' = '15-f-6-C',15-f-6-C,No Change,
29025,Caldwell,MISSOURI,15-f-6-D,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29025' = '15-f-6-D',15-f-6-D,No Change,
29033,Carroll,MISSOURI,15-f-6-D,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29033' = '15-f-6-D',15-f-6-D,No Change,
29047,Clay,MISSOURI,15-f-6-D,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29047' = '15-f-6-D',15-f-6-D,No Change,
29049,Clinton,MISSOURI,15-f-6-D,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29049' = '15-f-6-D',15-f-6-D,No Change,
29061,Daviess,MISSOURI,15-f-6-D,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29061' = '15-f-6-D',15-f-6-D,No Change,
29063,De Kalb,MISSOURI,15-f-6-D,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29063' = '15-f-6-D',15-f-6-D,No Change,
29079,Grundy,MISSOURI,15-f-6-D,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29079' = '15-f-6-D',15-f-6-D,No Change,
29107,Lafayette,MISSOURI,15-f-6-D,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29107' = '15-f-6-D',15-f-6-D,No Change,
29117,Livingston,MISSOURI,15-f-6-D,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29117' = '15-f-6-D',15-f-6-D,No Change,
29177,Ray,MISSOURI,15-f-6-D,15-f-6,V15_West_Kansas_City,15-f,V15_West,15,VA Heartland Network,'29177' = '15-f-6-D',15-f-6-D,No Change,
20013,Brown,KANSAS,15-f-7-A,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20013' = '15-f-7-A',15-f-7-A,No Change,
20027,Clay,KANSAS,15-f-7-A,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20027' = '15-f-7-A',15-f-7-A,No Change,
20029,Cloud,KANSAS,15-f-7-A,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20029' = '15-f-7-A',15-f-7-A,No Change,
20061,Geary,KANSAS,15-f-7-A,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20061' = '15-f-7-A',15-f-7-A,No Change,
20085,Jackson,KANSAS,15-f-7-A,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20085' = '15-f-7-A',15-f-7-A,No Change,
20087,Jefferson,KANSAS,15-f-7-A,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20087' = '15-f-7-A',15-f-7-A,No Change,
20117,Marshall,KANSAS,15-f-7-A,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20117' = '15-f-7-A',15-f-7-A,No Change,
20131,Nemaha,KANSAS,15-f-7-A,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20131' = '15-f-7-A',15-f-7-A,No Change,
20149,Pottawatomie,KANSAS,15-f-7-A,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20149' = '15-f-7-A',15-f-7-A,No Change,
20161,Riley,KANSAS,15-f-7-A,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20161' = '15-f-7-A',15-f-7-A,No Change,
20197,Wabaunsee,KANSAS,15-f-7-A,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20197' = '15-f-7-A',15-f-7-A,No Change,
20001,Allen,KANSAS,15-f-7-B,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20001' = '15-f-7-B',15-f-7-B,No Change,
20003,Anderson,KANSAS,15-f-7-B,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20003' = '15-f-7-B',15-f-7-B,No Change,
20011,Bourbon,KANSAS,15-f-7-B,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20011' = '15-f-7-B',15-f-7-B,No Change,
20017,Chase,KANSAS,15-f-7-B,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20017' = '15-f-7-B',15-f-7-B,No Change,
20021,Cherokee,KANSAS,15-f-7-B,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20021' = '15-f-7-B',15-f-7-B,No Change,
20031,Coffey,KANSAS,15-f-7-B,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20031' = '15-f-7-B',15-f-7-B,No Change,
20041,Dickinson,KANSAS,15-f-7-B,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20041' = '15-f-7-B',15-f-7-B,No Change,
20059,Franklin,KANSAS,15-f-7-B,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20059' = '15-f-7-B',15-f-7-B,No Change,
20111,Lyon,KANSAS,15-f-7-B,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20111' = '15-f-7-B',15-f-7-B,No Change,
20127,Morris,KANSAS,15-f-7-B,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20127' = '15-f-7-B',15-f-7-B,No Change,
20133,Neosho,KANSAS,15-f-7-B,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20133' = '15-f-7-B',15-f-7-B,No Change,
20139,Osage,KANSAS,15-f-7-B,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20139' = '15-f-7-B',15-f-7-B,No Change,
20207,Woodson,KANSAS,15-f-7-B,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20207' = '15-f-7-B',15-f-7-B,No Change,
20045,Douglas,KANSAS,15-f-7-C,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20045' = '15-f-7-C',15-f-7-C,No Change,
20177,Shawnee,KANSAS,15-f-7-C,15-f-7,V15_West_Topeka,15-f,V15_West,15,VA Heartland Network,'20177' = '15-f-7-C',15-f-7-C,No Change,
20005,Atchison,KANSAS,15-f-8-A,15-f-8,V15_West_Leavenworth,15-f,V15_West,15,VA Heartland Network,'20005' = '15-f-8-A',15-f-8-A,No Change,
20043,Doniphan,KANSAS,15-f-8-A,15-f-8,V15_West_Leavenworth,15-f,V15_West,15,VA Heartland Network,'20043' = '15-f-8-A',15-f-8-A,No Change,
20103,Leavenworth,KANSAS,15-f-8-A,15-f-8,V15_West_Leavenworth,15-f,V15_West,15,VA Heartland Network,'20103' = '15-f-8-A',15-f-8-A,No Change,
20209,Wyandotte,KANSAS,15-f-8-A,15-f-8,V15_West_Leavenworth,15-f,V15_West,15,VA Heartland Network,'20209' = '15-f-8-A',15-f-8-A,No Change,
29003,Andrew,MISSOURI,15-f-8-B,15-f-8,V15_West_Leavenworth,15-f,V15_West,15,VA Heartland Network,'29003' = '15-f-8-B',15-f-8-B,No Change,
29021,Buchanan,MISSOURI,15-f-8-B,15-f-8,V15_West_Leavenworth,15-f,V15_West,15,VA Heartland Network,'29021' = '15-f-8-B',15-f-8-B,No Change,
29075,Gentry,MISSOURI,15-f-8-B,15-f-8,V15_West_Leavenworth,15-f,V15_West,15,VA Heartland Network,'29075' = '15-f-8-B',15-f-8-B,No Change,
29087,Holt,MISSOURI,15-f-8-B,15-f-8,V15_West_Leavenworth,15-f,V15_West,15,VA Heartland Network,'29087' = '15-f-8-B',15-f-8-B,No Change,
29147,Nodaway,MISSOURI,15-f-8-B,15-f-8,V15_West_Leavenworth,15-f,V15_West,15,VA Heartland Network,'29147' = '15-f-8-B',15-f-8-B,No Change,
29165,Platte,MISSOURI,15-f-8-B,15-f-8,V15_West_Leavenworth,15-f,V15_West,15,VA Heartland Network,'29165' = '15-f-8-B',15-f-8-B,No Change,
29227,Worth,MISSOURI,15-f-8-B,15-f-8,V15_West_Leavenworth,15-f,V15_West,15,VA Heartland Network,'29227' = '15-f-8-B',15-f-8-B,No Change,
05119,Pulaski,ARKANSAS,16-f-1-B,16-f-1,V16_Northern_Sub_Little Rock,16-f,V16_Northern,16,South Central VA Health Care Network,'05119' = '16-f-1-B',16-f-1-B,No Change,
29009,Barry,MISSOURI,16-f-2-C,16-f-2,V16_Northern_Sub_Fayetteville,16-f,V16_Northern,16,South Central VA Health Care Network,'29009' = '16-f-2-C',16-f-2-C,No Change,
29057,Dade,MISSOURI,16-f-2-C,16-f-2,V16_Northern_Sub_Fayetteville,16-f,V16_Northern,16,South Central VA Health Care Network,'29057' = '16-f-2-C',16-f-2-C,No Change,
29097,Jasper,MISSOURI,16-f-2-C,16-f-2,V16_Northern_Sub_Fayetteville,16-f,V16_Northern,16,South Central VA Health Care Network,'29097' = '16-f-2-C',16-f-2-C,No Change,
29109,Lawrence,MISSOURI,16-f-2-C,16-f-2,V16_Northern_Sub_Fayetteville,16-f,V16_Northern,16,South Central VA Health Care Network,'29109' = '16-f-2-C',16-f-2-C,No Change,
29119,McDonald,MISSOURI,16-f-2-C,16-f-2,V16_Northern_Sub_Fayetteville,16-f,V16_Northern,16,South Central VA Health Care Network,'29119' = '16-f-2-C',16-f-2-C,No Change,
29145,Newton,MISSOURI,16-f-2-C,16-f-2,V16_Northern_Sub_Fayetteville,16-f,V16_Northern,16,South Central VA Health Care Network,'29145' = '16-f-2-C',16-f-2-C,No Change,
05007,Benton,ARKANSAS,16-f-2-F,16-f-2,V16_Northern_Sub_Fayetteville,16-f,V16_Northern,16,South Central VA Health Care Network,'05007' = '16-f-2-F',16-f-2-F,No Change,
05009,Boone,ARKANSAS,16-f-2-F,16-f-2,V16_Northern_Sub_Fayetteville,16-f,V16_Northern,16,South Central VA Health Care Network,'05009' = '16-f-2-F',16-f-2-F,No Change,
05015,Carroll,ARKANSAS,16-f-2-F,16-f-2,V16_Northern_Sub_Fayetteville,16-f,V16_Northern,16,South Central VA Health Care Network,'05015' = '16-f-2-F',16-f-2-F,No Change,
05087,Madison,ARKANSAS,16-f-2-F,16-f-2,V16_Northern_Sub_Fayetteville,16-f,V16_Northern,16,South Central VA Health Care Network,'05087' = '16-f-2-F',16-f-2-F,No Change,
05101,Newton,ARKANSAS,16-f-2-F,16-f-2,V16_Northern_Sub_Fayetteville,16-f,V16_Northern,16,South Central VA Health Care Network,'05101' = '16-f-2-F',16-f-2-F,No Change,
05143,Washington,ARKANSAS,16-f-2-F,16-f-2,V16_Northern_Sub_Fayetteville,16-f,V16_Northern,16,South Central VA Health Care Network,'05143' = '16-f-2-F',16-f-2-F,No Change,
05019,Clark,ARKANSAS,16-f-1-G,16-f-1,V16_Northern_Sub_Little Rock,16-f,V16_Northern,16,South Central VA Health Care Network,'05019' = '16-f-1-G',16-f-1-G,No Change,
05029,Conway,ARKANSAS,16-f-1-G,16-f-1,V16_Northern_Sub_Little Rock,16-f,V16_Northern,16,South Central VA Health Care Network,'05029' = '16-f-1-G',16-f-1-G,No Change,
05051,Garland,ARKANSAS,16-f-1-G,16-f-1,V16_Northern_Sub_Little Rock,16-f,V16_Northern,16,South Central VA Health Care Network,'05051' = '16-f-1-G',16-f-1-G,No Change,
05059,Hot Spring,ARKANSAS,16-f-1-G,16-f-1,V16_Northern_Sub_Little Rock,16-f,V16_Northern,16,South Central VA Health Care Network,'05059' = '16-f-1-G',16-f-1-G,No Change,
05061,Howard,ARKANSAS,16-f-1-G,16-f-1,V16_Northern_Sub_Little Rock,16-f,V16_Northern,16,South Central VA Health Care Network,'05061' = '16-f-1-G',16-f-1-G,No Change,
05071,Johnson,ARKANSAS,16-f-1-G,16-f-1,V16_Northern_Sub_Little Rock,16-f,V16_Northern,16,South Central VA Health Care Network,'05071' = '16-f-1-G',16-f-1-G,No Change,
